# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-09 12:04:00 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08049500 W Fk Trinity Rv at Grand Prairie, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08049500
#            TS   parameter     statistic     Description
#        133233       00060     00001     Discharge, cubic feet per second (Maximum)
#        133234       00060     00002     Discharge, cubic feet per second (Minimum)
#        133235       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133233_00060_00001	133233_00060_00001_cd	133234_00060_00002	133234_00060_00002_cd	133235_00060_00003	133235_00060_00003_cd
USGS	08049500	2008-06-20	1830	A	413	A	920	A
USGS	08049500	2008-06-21	427	A	197	A	289	A
USGS	08049500	2008-06-22	236	A	143	A	199	A
USGS	08049500	2008-06-23	205	A	128	A	172	A
USGS	08049500	2008-06-24	184	A	126	A	161	A
USGS	08049500	2008-06-25	334	A	114	A	155	A
USGS	08049500	2008-06-26	818	A	334	A	550	A
USGS	08049500	2008-06-27	437	A	176	A	276	A
USGS	08049500	2008-06-28	197	A	122	A	167	A
USGS	08049500	2008-06-29	627	A	136	A	469	A
USGS	08049500	2008-06-30	466	A	224	A	317	A
USGS	08049500	2008-07-01	256	A	169	A	224	A
USGS	08049500	2008-07-02	236	A	159	A	203	A
USGS	08049500	2008-07-03	202	A	145	A	181	A
USGS	08049500	2008-07-04	171	A	112	A	150	A
USGS	08049500	2008-07-05	169	A	95.3	A	135	A
USGS	08049500	2008-07-06	171	A	97.3	A	138	A
USGS	08049500	2008-07-07	171	A	105	A	139	A
USGS	08049500	2008-07-08	176	A	112	A	151	A
USGS	08049500	2008-07-09	179	A	124	A	158	A
USGS	08049500	2008-07-10	169	A	120	A	151	A
USGS	08049500	2008-07-11	171	A	120	A	147	A
USGS	08049500	2008-07-12	164	A	110	A	142	A
USGS	08049500	2008-07-13	164	A	97.3	A	137	A
USGS	08049500	2008-07-14	164	A	101	A	136	A
USGS	08049500	2008-07-15	310	A	114	A	168	A
USGS	08049500	2008-07-16	813	A	174	A	442	A
USGS	08049500	2008-07-17	217	A	124	A	175	A
USGS	08049500	2008-07-18	179	A	130	A	156	A
USGS	08049500	2008-07-19	189	A	120	A	163	A
USGS	08049500	2008-07-20	179	A	108	A	148	A
USGS	08049500	2008-07-21	169	A	112	A	142	A
USGS	08049500	2008-07-22	164	A	118	A	144	A
USGS	08049500	2008-07-23	171	A	116	A	147	A
USGS	08049500	2008-07-24	166	A	116	A	142	A
USGS	08049500	2008-07-25	159	A	105	A	137	A
USGS	08049500	2008-07-26	154	A	105	A	133	A
USGS	08049500	2008-07-27	161	A	99.3	A	135	A
USGS	08049500	2008-07-28	157	A	101	A	130	A
USGS	08049500	2008-07-29	161	A	108	A	136	A
USGS	08049500	2008-07-30	645	A	112	A	268	A
USGS	08049500	2008-07-31	246	A	157	A	212	A
USGS	08049500	2008-08-01	325	A	166	A	243	A
USGS	08049500	2008-08-02	517	A	236	A	366	A
USGS	08049500	2008-08-03	251	A	141	A	210	A
USGS	08049500	2008-08-04	202	A	132	A	171	A
USGS	08049500	2008-08-05	184	A	126	A	161	A
USGS	08049500	2008-08-06	179	A	132	A	157	A
USGS	08049500	2008-08-07	176	A	122	A	154	A
USGS	08049500	2008-08-08	171	A	122	A	150	A
USGS	08049500	2008-08-09	174	A	116	A	150	A
USGS	08049500	2008-08-10	176	A	110	A	149	A
USGS	08049500	2008-08-11	176	A	114	A	146	A
USGS	08049500	2008-08-12	166	A	116	A	145	A
USGS	08049500	2008-08-13	166	A	114	A	142	A
USGS	08049500	2008-08-14	166	A	110	A	142	A
USGS	08049500	2008-08-15	2350	A	114	A	1080	A
USGS	08049500	2008-08-16	2230	A	480	A	1120	A
USGS	08049500	2008-08-17	480	A	217	A	328	A
USGS	08049500	2008-08-18	711	A	219	A	367	A
USGS	08049500	2008-08-19	1810	A	711	A	1310	A
USGS	08049500	2008-08-20	2130	A	822	A	1260	A
USGS	08049500	2008-08-21	1740	A	649	A	912	A
USGS	08049500	2008-08-22	653	A	301	A	455	A
USGS	08049500	2008-08-23	413	A	224	A	292	A
USGS	08049500	2008-08-24	413	A	307	A	350	A
USGS	08049500	2008-08-25	322	A	194	A	266	A
USGS	08049500	2008-08-26	229	A	164	A	204	A
USGS	08049500	2008-08-27	213	A	150	A	189	A
USGS	08049500	2008-08-28	200	A	141	A	177	A
USGS	08049500	2008-08-29	192	A	154	A	174	A
USGS	08049500	2008-08-30	213	A	130	A	178	A
USGS	08049500	2008-08-31	205	A	122	A	168	A
USGS	08049500	2008-09-01	184	A	116	A	152	A
USGS	08049500	2008-09-02	205	A	120	A	169	A
USGS	08049500	2008-09-03	176	A	128	A	157	A
USGS	08049500	2008-09-04	171	A	112	A	147	A
USGS	08049500	2008-09-05	161	A	116	A	142	A
USGS	08049500	2008-09-06	152	A	105	A	136	A
USGS	08049500	2008-09-07	169	A	103	A	139	A
USGS	08049500	2008-09-08	171	A	103	A	144	A
USGS	08049500	2008-09-09	1450	A	134	A	440	A
USGS	08049500	2008-09-10	572	A	346	A	395	A
USGS	08049500	2008-09-11	555	A	390	A	499	A
USGS	08049500	2008-09-12	423	A	234	A	318	A
USGS	08049500	2008-09-13	649	A	236	A	344	A
USGS	08049500	2008-09-14	1070	A	534	A	809	A
USGS	08049500	2008-09-15	534	A	248	A	369	A
USGS	08049500	2008-09-16	266	A	181	A	233	A
USGS	08049500	2008-09-17	219	A	154	A	196	A
USGS	08049500	2008-09-18	194	A	132	A	172	A
USGS	08049500	2008-09-19	171	A	122	A	152	A
USGS	08049500	2008-09-20	169	A	114	A	148	A
USGS	08049500	2008-09-21	181	A	108	A	148	A
USGS	08049500	2008-09-22	194	A	114	A	157	A
USGS	08049500	2008-09-23	166	A	116	A	142	A
USGS	08049500	2008-09-24	171	A	114	A	144	A
USGS	08049500	2008-09-25	164	A	108	A	141	A
USGS	08049500	2008-09-26	157	A	110	A	138	A
USGS	08049500	2008-09-27	147	A	101	A	130	A
USGS	08049500	2008-09-28	164	A	103	A	137	A
USGS	08049500	2008-09-29	174	A	103	A	144	A
USGS	08049500	2008-09-30	164	A	112	A	141	A
USGS	08049500	2008-10-01	157	A	116	A	140	A
USGS	08049500	2008-10-02	169	A	120	A	146	A
USGS	08049500	2008-10-03	166	A	114	A	144	A
USGS	08049500	2008-10-04	145	A	93.4	A	128	A
USGS	08049500	2008-10-05	157	A	89.6	A	126	A
USGS	08049500	2008-10-06	776	A	91.5	A	353	A
USGS	08049500	2008-10-07	711	A	349	A	541	A
USGS	08049500	2008-10-08	355	A	154	A	264	A
USGS	08049500	2008-10-09	200	A	152	A	179	A
USGS	08049500	2008-10-10	197	A	108	A	167	A
USGS	08049500	2008-10-11	136	A	93.4	A	121	A
USGS	08049500	2008-10-12	174	A	93.4	A	144	A
USGS	08049500	2008-10-13	179	A	105	A	154	A
USGS	08049500	2008-10-14	202	A	105	A	162	A
USGS	08049500	2008-10-15	2400	A	202	A	1000	A
USGS	08049500	2008-10-16	1080	A	343	A	619	A
USGS	08049500	2008-10-17	349	A	217	A	280	A
USGS	08049500	2008-10-18	231	A	154	A	202	A
USGS	08049500	2008-10-19	213	A	126	A	177	A
USGS	08049500	2008-10-20	202	A	130	A	170	A
USGS	08049500	2008-10-21	189	A	134	A	161	A
USGS	08049500	2008-10-22	174	A	128	A	155	A
USGS	08049500	2008-10-23	176	A	116	A	150	A
USGS	08049500	2008-10-24	159	A	118	A	142	A
USGS	08049500	2008-10-25	154	A	112	A	138	A
USGS	08049500	2008-10-26	179	A	108	A	147	A
USGS	08049500	2008-10-27	181	A	110	A	149	A
USGS	08049500	2008-10-28	174	A	120	A	148	A
USGS	08049500	2008-10-29	161	A	122	A	144	A
USGS	08049500	2008-10-30	164	A	122	A	148	A
USGS	08049500	2008-10-31	166	A	118	A	145	A
USGS	08049500	2008-11-01	159	A	110	A	141	A
USGS	08049500	2008-11-02	174	A	103	A	142	A
USGS	08049500	2008-11-03	174	A	108	A	147	A
USGS	08049500	2008-11-04	169	A	114	A	144	A
USGS	08049500	2008-11-05	159	A	116	A	140	A
USGS	08049500	2008-11-06	189	A	120	A	159	A
USGS	08049500	2008-11-07	322	A	186	A	277	A
USGS	08049500	2008-11-08	253	A	145	A	206	A
USGS	08049500	2008-11-09	197	A	122	A	167	A
USGS	08049500	2008-11-10	3810	A	124	A	445	A
USGS	08049500	2008-11-11	7760	A	2940	A	5920	A
USGS	08049500	2008-11-12	4510	A	699	A	1610	A
USGS	08049500	2008-11-13	699	A	413	A	558	A
USGS	08049500	2008-11-14	413	A	246	A	313	A
USGS	08049500	2008-11-15	282	A	186	A	240	A
USGS	08049500	2008-11-16	261	A	194	A	232	A
USGS	08049500	2008-11-17	248	A	171	A	218	A
USGS	08049500	2008-11-18	256	A	164	A	211	A
USGS	08049500	2008-11-19	217	A	154	A	195	A
USGS	08049500	2008-11-20	251	A	169	A	221	A
USGS	08049500	2008-11-21	248	A	161	A	215	A
USGS	08049500	2008-11-22	202	A	141	A	179	A
USGS	08049500	2008-11-23	210	A	136	A	179	A
USGS	08049500	2008-11-24	215	A	143	A	181	A
USGS	08049500	2008-11-25	205	A	143	A	179	A
USGS	08049500	2008-11-26	217	A	154	A	191	A
USGS	08049500	2008-11-27	224	A	159	A	200	A
USGS	08049500	2008-11-28	299	A	179	A	232	A
USGS	08049500	2008-11-29	413	A	299	A	362	A
USGS	08049500	2008-11-30	331	A	197	A	270	A
USGS	08049500	2008-12-01	251	A	179	A	222	A
USGS	08049500	2008-12-02	222	A	161	A	202	A
USGS	08049500	2008-12-03	217	A	159	A	197	A
USGS	08049500	2008-12-04	205	A	147	A	183	A
USGS	08049500	2008-12-05	186	A	136	A	167	A
USGS	08049500	2008-12-06	179	A	128	A	161	A
USGS	08049500	2008-12-07	197	A	124	A	164	A
USGS	08049500	2008-12-08	202	A	130	A	172	A
USGS	08049500	2008-12-09	256	A	145	A	188	A
USGS	08049500	2008-12-10	325	A	231	A	285	A
USGS	08049500	2008-12-11	241	A	164	A	214	A
USGS	08049500	2008-12-12	202	A	147	A	183	A
USGS	08049500	2008-12-13	186	A	134	A	165	A
USGS	08049500	2008-12-14	210	A	124	A	171	A
USGS	08049500	2008-12-15	200	A	130	A	169	A
USGS	08049500	2008-12-16	186	A	132	A	166	A
USGS	08049500	2008-12-17	179	A	130	A	158	A
USGS	08049500	2008-12-18	194	A	136	A	168	A
USGS	08049500	2008-12-19	202	A	166	A	190	A
USGS	08049500	2008-12-20	234	A	154	A	204	A
USGS	08049500	2008-12-21	217	A	130	A	181	A
USGS	08049500	2008-12-22	194	A	126	A	163	A
USGS	08049500	2008-12-23	184	A	126	A	159	A
USGS	08049500	2008-12-24	179	A	120	A	154	A
USGS	08049500	2008-12-25	192	A	118	A	157	A
USGS	08049500	2008-12-26	174	A	122	A	148	A
USGS	08049500	2008-12-27	217	A	128	A	182	A
USGS	08049500	2008-12-28	282	A	189	A	257	A
USGS	08049500	2008-12-29	301	A	181	A	254	A
USGS	08049500	2008-12-30	227	A	150	A	198	A
USGS	08049500	2008-12-31	202	A	141	A	176	A
USGS	08049500	2009-01-01	215	A	134	A	181	A
USGS	08049500	2009-01-02	215	A	141	A	180	A
USGS	08049500	2009-01-03	205	A	126	A	173	A
USGS	08049500	2009-01-04	192	A	114	A	158	A
USGS	08049500	2009-01-05	672	A	116	A	334	A
USGS	08049500	2009-01-06	630	A	448	A	543	A
USGS	08049500	2009-01-07	513	A	277	A	374	A
USGS	08049500	2009-01-08	325	A	197	A	272	A
USGS	08049500	2009-01-09	231	A	169	A	206	A
USGS	08049500	2009-01-10	197	A	139	A	178	A
USGS	08049500	2009-01-11	202	A	126	A	173	A
USGS	08049500	2009-01-12	197	A	128	A	166	A
USGS	08049500	2009-01-13	181	A	128	A	158	A
USGS	08049500	2009-01-14	181	A	134	A	159	A
USGS	08049500	2009-01-15	174	A	124	A	154	A
USGS	08049500	2009-01-16	171	A	122	A	151	A
USGS	08049500	2009-01-17	179	A	128	A	157	A
USGS	08049500	2009-01-18	202	A	126	A	168	A
USGS	08049500	2009-01-19	200	A	128	A	165	A
USGS	08049500	2009-01-20	217	A	132	A	171	A
USGS	08049500	2009-01-21	186	A	130	A	159	A
USGS	08049500	2009-01-22	181	A	130	A	161	A
USGS	08049500	2009-01-23	184	A	132	A	161	A
USGS	08049500	2009-01-24	176	A	116	A	154	A
USGS	08049500	2009-01-25	194	A	116	A	159	A
USGS	08049500	2009-01-26	197	A	120	A	166	A
USGS	08049500	2009-01-27	224	A	147	A	195	A
USGS	08049500	2009-01-28	287	A	202	A	257	A
USGS	08049500	2009-01-29	316	A	215	A	266	A
USGS	08049500	2009-01-30	261	A	202	A	237	A
USGS	08049500	2009-01-31	213	A	139	A	186	A
USGS	08049500	2009-02-01	219	A	132	A	182	A
USGS	08049500	2009-02-02	208	A	134	A	174	A
USGS	08049500	2009-02-03	189	A	132	A	165	A
USGS	08049500	2009-02-04	184	A	134	A	162	A
USGS	08049500	2009-02-05	189	A	143	A	165	A
USGS	08049500	2009-02-06	171	A	132	A	154	A
USGS	08049500	2009-02-07	186	A	120	A	160	A
USGS	08049500	2009-02-08	192	A	118	A	161	A
USGS	08049500	2009-02-09	772	A	124	A	404	A
USGS	08049500	2009-02-10	891	A	387	A	639	A
USGS	08049500	2009-02-11	1110	A	830	A	954	A
USGS	08049500	2009-02-12	839	A	346	A	508	A
USGS	08049500	2009-02-13	407	A	213	A	299	A
USGS	08049500	2009-02-14	243	A	161	A	211	A
USGS	08049500	2009-02-15	227	A	141	A	191	A
USGS	08049500	2009-02-16	215	A	147	A	185	A
USGS	08049500	2009-02-17	219	A	154	A	191	A
USGS	08049500	2009-02-18	213	A	157	A	187	A
USGS	08049500	2009-02-19	208	A	147	A	181	A
USGS	08049500	2009-02-20	186	A	128	A	166	A
USGS	08049500	2009-02-21	181	A	120	A	156	A
USGS	08049500	2009-02-22	194	A	122	A	163	A
USGS	08049500	2009-02-23	189	A	126	A	161	A
USGS	08049500	2009-02-24	208	A	136	A	175	A
USGS	08049500	2009-02-25	166	A	116	A	150	A
USGS	08049500	2009-02-26	181	A	134	A	163	A
USGS	08049500	2009-02-27	184	A	128	A	162	A
USGS	08049500	2009-02-28	176	A	120	A	155	A
USGS	08049500	2009-03-01	192	A	120	A	160	A
USGS	08049500	2009-03-02	192	A	126	A	164	A
USGS	08049500	2009-03-03	194	A	130	A	170	A
USGS	08049500	2009-03-04	189	A	134	A	164	A
USGS	08049500	2009-03-05	205	A	132	A	173	A
USGS	08049500	2009-03-06	197	A	136	A	171	A
USGS	08049500	2009-03-07	189	A	134	A	169	A
USGS	08049500	2009-03-08	208	A	130	A	175	A
USGS	08049500	2009-03-09	217	A	132	A	183	A
USGS	08049500	2009-03-10	215	A	157	A	190	A
USGS	08049500	2009-03-11	5380	A	166	A	1700	A
USGS	08049500	2009-03-12	6520	A	1980	A	4970	A
USGS	08049500	2009-03-13	2310	A	1110	A	1590	A
USGS	08049500	2009-03-14	2810	A	1200	A	2060	A
USGS	08049500	2009-03-15	1200	A	565	A	811	A
USGS	08049500	2009-03-16	565	A	397	A	481	A
USGS	08049500	2009-03-17	448	A	340	A	407	A
USGS	08049500	2009-03-18	374	A	299	A	343	A
USGS	08049500	2009-03-19	346	A	269	A	315	A
USGS	08049500	2009-03-20	319	A	243	A	287	A
USGS	08049500	2009-03-21	293	A	224	A	265	A
USGS	08049500	2009-03-22	287	A	210	A	255	A
USGS	08049500	2009-03-23	282	A	217	A	251	A
USGS	08049500	2009-03-24	266	A	202	A	243	A
USGS	08049500	2009-03-25	653	A	208	A	322	A
USGS	08049500	2009-03-26	966	A	649	A	793	A
USGS	08049500	2009-03-27	672	A	325	A	458	A
USGS	08049500	2009-03-28	337	A	234	A	291	A
USGS	08049500	2009-03-29	285	A	194	A	248	A
USGS	08049500	2009-03-30	322	A	197	A	236	A
USGS	08049500	2009-03-31	1140	A	322	A	867	A
USGS	08049500	2009-04-01	847	A	343	A	524	A
USGS	08049500	2009-04-02	346	A	236	A	296	A
USGS	08049500	2009-04-03	277	A	231	A	259	A
USGS	08049500	2009-04-04	279	A	186	A	241	A
USGS	08049500	2009-04-05	251	A	164	A	215	A
USGS	08049500	2009-04-06	239	A	171	A	209	A
USGS	08049500	2009-04-07	219	A	161	A	198	A
USGS	08049500	2009-04-08	205	A	152	A	185	A
USGS	08049500	2009-04-09	236	A	161	A	205	A
USGS	08049500	2009-04-10	236	A	171	A	206	A
USGS	08049500	2009-04-11	231	A	154	A	204	A
USGS	08049500	2009-04-12	2330	A	184	A	1330	A
USGS	08049500	2009-04-13	2250	A	555	A	1150	A
USGS	08049500	2009-04-14	555	A	310	A	413	A
USGS	08049500	2009-04-15	331	A	239	A	287	A
USGS	08049500	2009-04-16	271	A	217	A	251	A
USGS	08049500	2009-04-17	2390	A	241	A	836	A
USGS	08049500	2009-04-18	2750	A	784	A	1700	A
USGS	08049500	2009-04-19	784	A	393	A	543	A
USGS	08049500	2009-04-20	427	A	299	A	368	A
USGS	08049500	2009-04-21	340	A	274	A	315	A
USGS	08049500	2009-04-22	313	A	246	A	287	A
USGS	08049500	2009-04-23	293	A	215	A	258	A
USGS	08049500	2009-04-24	266	A	194	A	237	A
USGS	08049500	2009-04-25	271	A	184	A	234	A
USGS	08049500	2009-04-26	282	A	176	A	235	A
USGS	08049500	2009-04-27	1850	A	197	A	864	A
USGS	08049500	2009-04-28	1900	A	619	A	1260	A
USGS	08049500	2009-04-29	619	A	322	A	446	A
USGS	08049500	2009-04-30	962	A	562	A	736	A
USGS	08049500	2009-05-01	843	A	420	A	627	A
USGS	08049500	2009-05-02	3740	A	307	A	1060	A
USGS	08049500	2009-05-03	6990	A	2470	A	5130	A
USGS	08049500	2009-05-04	2470	A	908	A	1320	A
USGS	08049500	2009-05-05	946	A	579	A	740	A
USGS	08049500	2009-05-06	619	A	451	A	524	A
USGS	08049500	2009-05-07	477	A	380	A	437	A
USGS	08049500	2009-05-08	441	A	322	A	377	A
USGS	08049500	2009-05-09	355	A	277	A	325	A
USGS	08049500	2009-05-10	334	A	246	A	296	A
USGS	08049500	2009-05-11	349	A	264	A	308	A
USGS	08049500	2009-05-12	423	A	337	A	376	A
USGS	08049500	2009-05-13	361	A	259	A	313	A
USGS	08049500	2009-05-14	310	A	229	A	279	A
USGS	08049500	2009-05-15	301	A	234	A	268	A
USGS	08049500	2009-05-16	3330	A	246	A	1240	A
USGS	08049500	2009-05-17	3270	A	801	A	1730	A
USGS	08049500	2009-05-18	809	A	430	A	574	A
USGS	08049500	2009-05-19	448	A	304	A	374	A
USGS	08049500	2009-05-20	337	A	266	A	308	A
USGS	08049500	2009-05-21	301	A	231	A	265	A
USGS	08049500	2009-05-22	274	A	213	A	251	A
USGS	08049500	2009-05-23	264	A	205	A	237	A
USGS	08049500	2009-05-24	772	A	205	A	310	A
USGS	08049500	2009-05-25	942	A	569	A	792	A
USGS	08049500	2009-05-26	668	A	290	A	460	A
USGS	08049500	2009-05-27	2140	A	527	A	1300	A
USGS	08049500	2009-05-28	1810	A	530	A	951	A
USGS	08049500	2009-05-29	530	A	313	A	416	A
USGS	08049500	2009-05-30	343	A	248	A	300	A
USGS	08049500	2009-05-31	307	A	194	A	254	A
USGS	08049500	2009-06-01	279	A	200	A	240	A
USGS	08049500	2009-06-02	1290	A	224	A	488	A
USGS	08049500	2009-06-03	4070	A	1240	A	2390	A
USGS	08049500	2009-06-04	2210	A	562	A	982	A
USGS	08049500	2009-06-05	562	A	319	A	421	A
USGS	08049500	2009-06-06	340	A	236	A	293	A
USGS	08049500	2009-06-07	285	A	200	A	247	A
USGS	08049500	2009-06-08	266	A	184	A	230	A
USGS	08049500	2009-06-09	248	A	181	A	221	A
USGS	08049500	2009-06-10	2000	A	176	A	460	A
USGS	08049500	2009-06-11	11300	A	1850	A	8860	A
USGS	08049500	2009-06-12	11200	A	2180	A	6990	A
USGS	08049500	2009-06-13	2180	A	900	A	1340	A
USGS	08049500	2009-06-14	923	A	544	A	705	A
USGS	08049500	2009-06-15	562	A	410	A	488	A
USGS	08049500	2009-06-16	455	A	337	A	411	A
USGS	08049500	2009-06-17	444	A	331	A	392	A
USGS	08049500	2009-06-18	374	A	264	A	325	A
USGS	08049500	2009-06-19	325	A	229	A	284	A
USGS	08049500	2009-06-20	299	A	197	A	254	A
USGS	08049500	2009-06-21	269	A	171	A	225	A
USGS	08049500	2009-06-22	243	A	143	A	197	A
USGS	08049500	2009-06-23	229	A	157	A	193	A
USGS	08049500	2009-06-24	227	A	169	A	197	A
USGS	08049500	2009-06-25	343	A	174	A	256	A
USGS	08049500	2009-06-26	241	A	141	A	196	A
USGS	08049500	2009-06-27	219	A	126	A	177	A
USGS	08049500	2009-06-28	229	A	108	A	161	A
USGS	08049500	2009-06-29	205	A	112	A	168	A
USGS	08049500	2009-06-30	194	A	116	A	158	A
USGS	08049500	2009-07-01	202	A	120	A	161	A
USGS	08049500	2009-07-02	222	A	134	A	178	A
USGS	08049500	2009-07-03	197	A	110	A	162	A
USGS	08049500	2009-07-04	200	A	114	A	159	A
USGS	08049500	2009-07-05	186	A	99.3	A	144	A
USGS	08049500	2009-07-06	403	A	105	A	245	A
USGS	08049500	2009-07-07	430	A	299	A	374	A
USGS	08049500	2009-07-08	358	A	266	A	318	A
USGS	08049500	2009-07-09	316	A	264	A	294	A
USGS	08049500	2009-07-10	296	A	171	A	249	A
USGS	08049500	2009-07-11	210	A	112	A	167	A
USGS	08049500	2009-07-12	179	A	99.3	A	143	A
USGS	08049500	2009-07-13	194	A	93.4	A	146	A
USGS	08049500	2009-07-14	181	A	97.3	A	140	A
USGS	08049500	2009-07-15	159	A	93.4	A	127	A
USGS	08049500	2009-07-16	161	A	93.4	A	126	A
USGS	08049500	2009-07-17	166	A	97.3	A	134	A
USGS	08049500	2009-07-18	192	A	89.6	A	149	A
USGS	08049500	2009-07-19	184	A	99.3	A	142	A
USGS	08049500	2009-07-20	229	A	108	A	172	A
USGS	08049500	2009-07-21	1310	A	147	A	494	A
USGS	08049500	2009-07-22	488	A	322	A	404	A
USGS	08049500	2009-07-23	352	A	243	A	300	A
USGS	08049500	2009-07-24	271	A	189	A	238	A
USGS	08049500	2009-07-25	227	A	145	A	195	A
USGS	08049500	2009-07-26	1550	A	130	A	319	A
USGS	08049500	2009-07-27	1190	A	558	A	737	A
USGS	08049500	2009-07-28	4560	A	935	A	2590	A
USGS	08049500	2009-07-29	935	A	400	A	579	A
USGS	08049500	2009-07-30	2120	A	384	A	1400	A
USGS	08049500	2009-07-31	1850	A	583	A	1060	A
USGS	08049500	2009-08-01	2490	A	1200	A	1780	A
USGS	08049500	2009-08-02	1520	A	558	A	863	A
USGS	08049500	2009-08-03	594	A	358	A	484	A
USGS	08049500	2009-08-04	495	A	319	A	388	A
USGS	08049500	2009-08-05	377	A	274	A	332	A
USGS	08049500	2009-08-06	319	A	224	A	274	A
USGS	08049500	2009-08-07	253	A	154	A	204	A
USGS	08049500	2009-08-08	194	A	128	A	169	A
USGS	08049500	2009-08-09	197	A	108	A	158	A
USGS	08049500	2009-08-10	174	A	110	A	144	A
USGS	08049500	2009-08-11	181	A	105	A	147	A
USGS	08049500	2009-08-12	164	A	105	A	138	A
USGS	08049500	2009-08-13	164	A	114	A	142	A
USGS	08049500	2009-08-14	166	A	116	A	143	A
USGS	08049500	2009-08-15	166	A	103	A	141	A
USGS	08049500	2009-08-16	176	A	110	A	146	A
USGS	08049500	2009-08-17	189	A	118	A	158	A
USGS	08049500	2009-08-18	184	A	126	A	160	A
USGS	08049500	2009-08-19	184	A	118	A	156	A
USGS	08049500	2009-08-20	181	A	124	A	157	A
USGS	08049500	2009-08-21	1140	A	157	A	470	A
USGS	08049500	2009-08-22	1130	A	420	A	691	A
USGS	08049500	2009-08-23	430	A	287	A	361	A
USGS	08049500	2009-08-24	340	A	248	A	305	A
USGS	08049500	2009-08-25	296	A	224	A	268	A
USGS	08049500	2009-08-26	266	A	205	A	243	A
USGS	08049500	2009-08-27	239	A	176	A	217	A
USGS	08049500	2009-08-28	822	A	189	A	556	A
USGS	08049500	2009-08-29	576	A	304	A	424	A
USGS	08049500	2009-08-30	361	A	241	A	306	A
USGS	08049500	2009-08-31	307	A	210	A	263	A
USGS	08049500	2009-09-01	253	A	186	A	230	A
USGS	08049500	2009-09-02	256	A	176	A	222	A
USGS	08049500	2009-09-03	241	A	166	A	209	A
USGS	08049500	2009-09-04	896	A	179	A	381	A
USGS	08049500	2009-09-05	904	A	334	A	595	A
USGS	08049500	2009-09-06	340	A	210	A	278	A
USGS	08049500	2009-09-07	256	A	184	A	227	A
USGS	08049500	2009-09-08	261	A	184	A	228	A
USGS	08049500	2009-09-09	227	A	186	A	213	A
USGS	08049500	2009-09-10	935	A	194	A	330	A
USGS	08049500	2009-09-11	2460	A	340	A	599	A
USGS	08049500	2009-09-12	6320	A	2030	A	4670	A
USGS	08049500	2009-09-13	11500	A	5480	A	9930	A
USGS	08049500	2009-09-14	10800	A	5390	A	8400	A
USGS	08049500	2009-09-15	5390	A	1860	A	3140	A
USGS	08049500	2009-09-16	1860	A	1150	A	1470	A
USGS	08049500	2009-09-17	1460	A	1090	A	1270	A
USGS	08049500	2009-09-18	1280	A	915	A	1070	A
USGS	08049500	2009-09-19	915	A	731	A	815	A
USGS	08049500	2009-09-20	767	A	590	A	690	A
USGS	08049500	2009-09-21	1610	A	469	A	653	A
USGS	08049500	2009-09-22	1620	A	982	A	1360	A
USGS	08049500	2009-09-23	1340	A	759	A	996	A
USGS	08049500	2009-09-24	759	A	562	A	651	A
USGS	08049500	2009-09-25	572	A	488	A	536	A
USGS	08049500	2009-09-26	530	A	393	A	463	A
USGS	08049500	2009-09-27	477	A	358	A	423	A
USGS	08049500	2009-09-28	423	A	316	A	383	A
USGS	08049500	2009-09-29	410	A	304	A	361	A
USGS	08049500	2009-09-30	355	A	282	A	326	A
USGS	08049500	2009-10-01	346	A	274	A	321	A
USGS	08049500	2009-10-02	361	A	279	A	328	A
USGS	08049500	2009-10-03	488	A	269	A	341	A
USGS	08049500	2009-10-04	4530	A	488	A	2470	A
USGS	08049500	2009-10-05	4340	A	1190	A	2170	A
USGS	08049500	2009-10-06	1190	A	784	A	944	A
USGS	08049500	2009-10-07	788	A	608	A	706	A
USGS	08049500	2009-10-08	723	A	541	A	625	A
USGS	08049500	2009-10-09	9120	A	565	A	5780	A
USGS	08049500	2009-10-10	9050	A	2180	A	5130	A
USGS	08049500	2009-10-11	2180	A	1320	A	1640	A
USGS	08049500	2009-10-12	1440	A	1310	A	1370	A
USGS	08049500	2009-10-13	1500	A	1150	A	1260	A
USGS	08049500	2009-10-14	1770	A	1220	A	1520	A
USGS	08049500	2009-10-15	1230	A	865	A	1030	A
USGS	08049500	2009-10-16	927	A	703	A	815	A
USGS	08049500	2009-10-17	723	A	583	A	654	A
USGS	08049500	2009-10-18	634	A	502	A	576	A
USGS	08049500	2009-10-19	562	A	444	A	519	A
USGS	08049500	2009-10-20	548	A	427	A	497	A
